TF	z-score	(adj) p-value	(log) fold change	TF_target_enrichment	targets
PPARA	-1.41421356237	0.741381226199	-0.126172105405	4.31867201494	PTGS2, TBX21, CD36, APOC3, AGT, PLIN2, TSPO, CPT2, EDN1, MYC, CCL11, PEX11A, TNFRSF21, LPL, SMARCD3, HELZ2, CXCL12, EHHADH, ATIC, ACSL1, CPB2, FAT1, ANGPTL4, PTAFR, TXNRD1, CCL2, NFKBIA, CARM1, HIF1A, NOX1, MED1, TRIB3, APOA5, APOA1, APOA2, ARNTL, CHD9, TUBA1B, TUBA1C, PPARGC1A, TIAM2, PRKACA, FDFT1, NR1H3, G0S2, ABCA1, NPHS1, IVL, INS, CREBBP, FGF21, CLOCK, ME1, FABP1, IL1B, NCOA2, NCOA1, NCOA6, FHL2, ALAS1, MAPK1, CYP7A1, DUSP1, KDR, HMGCS1, HMGCS2, RXRA, TGS1, FADS1, CYP4A11, SLC27A1, RELA, CYP1A1, F2, F3, TBL1XR1, ACOX1, IRS2, STAT5B, PRKACG, SPP1, PRKACB, ADAM10, UGT1A9, CTGF, ANKRD1, LPIN1, RGL1, NPAS2, ACADM, KLF5, ABCB4, HSD17B4, SULT2A1, CPT1A, NOS2, ESRRA, GLIPR1, GRHL1, TBL1X, SLC16A7, COX2
KLF15	-1.41421356237	8.74812592026e-05	-2.27292807189	2.81760408078	FRG2, ARID1A, SLC2A4, BCAT2, INS, MCM7, PPARG, CTGF, TNF, C1QTNF12
DHX9	-1.41421356237	0.505348729555	0.125537721449	5.79109933593	NFKB1, RELA, NFKB2, SRSF10
KLF16	-1.41421356237	0.0411015255921	0.724039858696	3.70090564915	CDK1, CDK2, CDK3
POLR2G	-1.41421356237	0.611202713071	0.283773431814	0.461230796639	NCBP1, NCBP2, ATM, HNRNPH1, SRSF10, FANCD2, ESRP2, ESRP1, HNRNPM, PTBP1, HNRNPF, CHEK1, BRCA1, HNRNPA1, TIAL1, ELL, MDC1, POLR2E, POLR2D, POLR2F, VEGFA, POLR2C, POLR2B, POLR2L, POLR2I, POLR2K, POLR2J, GTF2F1, RBFOX2, GTF2F2, TIA1, FANCI, HOXA1, ATR
NR1H2	-1.41421356237	0.0911935769489	-0.485350181567	7.10478027334	PPARG, VLDLR, ABCA1
SOX18	-1.41421356237			inf	EGR1, PROX1
COPS5	-1.41421356237	0.980253709207	0.00421813803176	0.807595756092	YY1, CDKN1A, INO80, MCRS1, EPO, RUVBL1, TTR, TFPT, ASPH, EDN1, LDHA, ERBB2, NOS3, VEGFA, NFRKB, STAT3, INO80D, INO80E, INO80B, ACTR5, AKT1, F2RL1, ACTL6A, ACTR8, ACTB, MMP1
CHAF1B	-1.41421356237	0.0449983147816	-0.523420750167	inf	BTG2, BTG1
RFC5	-1.41421356237	0.952004545665	-0.0167917261185	1.15741956443	YWHAZ, FANCG, PCLAF, UBB, FAAP100, FANCD2, NBN, RPS27A, FANCE, MCM7, FANCF, UBA52, FANCC, MCM2, FANCA, UBC, HES1, FANCL, UBE2T, FANCI, FANCB
AAAS	-1.41421356237	0.460123892336	0.260148653051	0.0127039725485	NUP88, SLBP, NCBP1, NUP133, MAGOHB, NUP85, SLU7, DHX38, SNRPB, SRSF11, NUP37, FYTTD1, CPSF4, CPSF3, CPSF2, RNPS1, SRSF5, SRSF4, SRSF7, SRSF6, NUP62, NCBP2, SRSF3, PHAX, U2AF1, SNRPF, U2AF2, SRSF9, NDC1, NUP43, NUP188, ZC3H11A, NUP214, FIP1L1, NUP210, MAGOH, RANBP2, SNUPN, POLDIP3, NXF1, NUP107, NUP160, CHTOP, NUP93, ALYREF, CASC3, SRSF1, U2AF1L4, DDX20, TPR, NUPL2, NUP205, THOC3, THOC2, THOC1, EIF4E, THOC7, THOC6, THOC5, SNRPE, LUZP4, NUP50, SNRPD3, SNRPD2, SNRPD1, NUP54, SRRM1, UPF3B, SNRPG, SRSF2, NUP35, GEMIN7, GEMIN4, GEMIN5, NUP153, GEMIN2, NXT1, SARNP, NUP155, GEMIN6, CDC40, EIF4A3, RAE1
NBN	-1.41421356237	0.766345116852	0.138853584879	0.701293456199	PTGS2, RAD17, FANCD2, RFC5, RFC4, RAD9A, ATM, RFC3, ATR, MYOCD, RAD1, ABL1, DCLRE1C, H2AFX, HUS1, SMC3, XRCC4, ATRIP, MYC, CHEK2, NOS3, TRIM28, TOPBP1, UBE2N, MAX, RPA1, RPA2, FOXM1
TRERF1	-1.41421356237	0.0686401891131	0.633796675252	3.43873707761	BECN1, CDKN1B, CYP17A1, CCR5, CCR7, GATA5, MMP2, IL3
TFF3	-1.41421356237			2.3508506836	STAT6, GH1, GHR, FOS, IL13, ARNT, HIF1A, CTNNB1, GRB2, SOS1, RELA, SHC1
CITED2	-1.41421356237	2.34396923642e-05	-1.7039456454	0.701293456199	HIF3A, MMP13, HIF1A, FOXO3, EPO, ME1, FABP1, PITX2, APOA1, APOA2, SPI1, IFT88, HSD17B4, NR1H3, CPT1A, GCG, PPARG, LPL, EP300, EHHADH, EPAS1, ARNT, ACOX1, IL4, ELK1, CYP11B2, CREBBP, MMP1
MEOX2	-1.41421356237	0.0598041252689	1.02117356762	5.79109933593	PCNA, CDKN1A, CRTC2, ZEB2
NPM1	-1.41421356237	0.00669077008086	-0.527145442916	2.5690476136	CDKN2B, F3, ARNT, MAX, NOP2, HIF1A, HSPD1, AURKB, ABL1, MYC, MYBL2
E2F6	-1.41421356237	0.00335091703509	0.731435086106	1.28698072494	BRCA1, UXT, RBBP8, CCNA2, E2F1, CCNA1, RBBP4, TK1, E2F3, CBX5, BDH1
EHMT1	-1.41421356237	0.864572934643	-0.0403610238546	1.34258515787	IL6, H2AFV, HIST2H3A, HIST1H2AC, CXCL8, H2AFX, H2AFZ, HIST1H2BD, HIST1H2BA, H2AFJ, HIST2H2BE, HIST1H2AJ, HIST1H2BL, HIST1H2AD, HIST1H2BN, HIST1H2BK, HIST2H2AC, HIST1H2BJ, H3F3B
HDAC7	-1.41421356237	0.202473847809	-0.5002811015	5.79109933593	KLK3, AR, VEGFA, SLC2A1
YY1	-1.41421356237	0.977513196677	0.00431303371663	1.57817633447	TGFB1, COPS8, DMD, HSPA5, RAD23A, COPS2, COPS3, COPS6, KAT2B, CYCS, COPS5, LOR, TNFRSF10B, FEN1, CCR5, MMP10, CBX5, CDC6, NR0B2, PPARGC1A, RAD23B, DNAJB4, CCND1, TBX21, TFRC, LSS, CXCR4, CETN2, MSX2, DDB1, GAA, DSPP, PCNA, MRM3, IGF1, MAT2A, PRDM2, COPS4, HOXD4, GBP1, COL1A1, HOXB7, MUC4, DDB2, VEGFA, SAA1, EP300, COPS7B, MYC, HOXB13, IL18, FGF2, TP53, FSD1L, PTGS2, ERBB2, IL13, HMOX1, COPS7A, CUL4A, UBIAD1, HOXA5, CUL4B, CSN2, IL4, XPC, RBX1, PSCA, FSD1, CREBBP
BCL3	-1.41421356237	0.00167428603405	-1.32323236541	0.797017078528	CNTN2, STAT3, IL10, PIK3CA, PIK3CB, JUN, PIK3CD, IL6, EPO, IL4, MTOR, NFKB1, EGFR, PIK3CG, ADIPOQ, IL9
CCNC	-1.41421356237	0.991068738136	-0.00256053193035	3.10397558626	CEBPA, PCK1, CD36, LEP, LPL, FABP4, ANGPTL4, ADIPOQ, PLIN1
FOXQ1	-1.41421356237			3.10397558626	LAMA4, PSPH, CDKN1A, NRXN3, UPK1B, CRISP3, CDH1, NACC1, GAST
EGR3	-1.41421356237	0.000833920590237	-2.02029437731	2.81760408078	NFATC1, NFATC2, NFATC3, VEGFA, SPRY1, FASLG, NRG1, IL2, BDNF, NAB2
MSH2	-1.41421356237	0.540394622013	0.156774281499	3.83764294882	TGFB1, VMP1, TP53, FOS, JUN, HSP90AA1, ATF2
MEF2D	-1.41421356237	0.00602016807658	-0.906477261538	0.609556307659	NFATC1, MYH14, SLC2A14, KAT2B, PPARGC1A, MAPK14, AKT1, MAPK11, MAPK12, MAPK13, BDNF, MYOG, CABIN1, JUN, CAMK4, MAPK7, NR4A1, ESRRA, CAMK2D, CAMK2G, CAMK2A, CAMK2B, PPARG, PAX3, EP300, GRIP1, PPP3CA, PPP3CB, PPP3CC, CREBBP
SRY	-1.41421356237			3.10397558626	WT1, WDR5, ETV2, FOSL1, ZFPM2, KLK3, REN, POU5F1, SOX9
RFC4	-1.41421356237	0.753683785723	0.0882289833127	1.15741956443	YWHAZ, FANCG, PCLAF, UBB, FAAP100, FANCD2, NBN, RPS27A, FANCE, MCM7, FANCF, UBA52, FANCC, MCM2, FANCA, UBC, HES1, FANCL, UBE2T, FANCI, FANCB
NUP50	-1.41421356237	0.0945039387901	0.475084231002	0.00730078405794	AAAS, NCBP1, NCBP2, SRSF11, NDC1, NUP214, NUP210, MAGOH, CHTOP, NUP93, RAE1, NUPL2, THOC3, THOC2, THOC1, THOC7, THOC6, THOC5, ZC3H11A, SNRPD2, SNRPD1, SARNP, NUP205, NUP88, SLBP, NUP85, DHX38, NXF1, SRSF5, SRSF4, SRSF7, SRSF6, SRSF1, SRSF3, SRSF2, U2AF1, U2AF2, SRSF9, RNPS1, ALYREF, EIF4E, LUZP4, MAGOHB, NUP153, NUP155, EIF4A3, NUP133, FYTTD1, NUP62, PHAX, POLDIP3, SNRPD3, RANBP2, NUP107, SNUPN, RGPD2, RGPD3, RGPD1, RGPD6, RGPD4, RGPD5, RGPD8, NUP54, GEMIN2, GEMIN6, GEMIN7, GEMIN4, GEMIN5, NXT1, CDC40, CPSF4, CPSF3, CPSF2, NUP43, NUP188, FIP1L1, NUP160, CASC3, U2AF1L4, SNRPB, SNRPF, SNRPG, SNRPE, DDX20, SRRM1, NUP35, SLU7, NUP37, UPF3B, TPR
HMGA1	-1.41421356237	0.805658970672	0.158050067509	2.15755355119	MYCN, LMNB1, TP53, ESR1, MAX, RPS6KB1, RB1, INS, INSR, EP400, MYC, ANGPT1, KITLG
IFIT3	-1.41421356237	0.986864929203	0.00431301986067	4.32577290689	IRF1, STAT2, IRF9, IL6, SOX9, IFNA1
LIN54	-1.41421356237	0.486648162712	-0.153122876822	2.81760408078	PCNA, CCNB2, CCNB1, RBL2, E2F1, PLK1, CDC25A, RBL1, CDC6, TOP2A
RAE1	-1.41421356237	0.00167428603405	-0.495938037687	0.00856109588636	AAAS, NCBP1, NCBP2, SRSF11, NDC1, NUP214, NUP210, MAGOH, NUP98, CHTOP, NUP93, TPR, NUPL2, THOC3, THOC2, THOC1, THOC7, THOC6, THOC5, ZC3H11A, SNRPD2, SNRPD1, SARNP, NUP205, NUP88, SLBP, NUP85, DHX38, NXF1, SRSF5, SRSF4, SRSF7, SRSF6, SRSF1, SRSF3, SRSF2, U2AF1, U2AF2, SRSF9, NXF5, RNPS1, NXF3, ALYREF, EIF4E, LUZP4, PHAX, MAGOHB, NUP153, NUP155, EIF4A3, NUP133, FYTTD1, NUP62, NCOA5, POLDIP3, SNRPD3, RANBP2, NUP107, SNUPN, NUP50, NUP54, GEMIN2, GEMIN6, GEMIN7, GEMIN4, GEMIN5, NXT1, CDC40, CPSF4, CPSF3, CPSF2, NUP43, NUP188, FIP1L1, NUP160, CASC3, U2AF1L4, SNRPB, SNRPF, SNRPG, SNRPE, DDX20, SRRM1, NUP62CL, NUP35, SLU7, NUP37, UPF3B
MYBL1	-1.41421356237	0.58591376733	-0.253796841442	4.94705227958	PDCD4, MYC, TSC22D3, FGF2, BCL2
DBP	-1.41421356237	0.753535168159	0.178619876819	7.10478027334	ARNTL, NPAS2, CLOCK
IRF6	-1.41421356237			2.5690476136	TP63, LIF, TGFB3, STAT2, FOS, SST, IRF9, IFNB1, OVOL1, SNAI2, SERPINB2
NAB2	-1.41421356237	0.185390951913	-0.344906457329	5.79109933593	EGR2, EGR3, EGR1, IL2
MED15	-1.41421356237	0.723231935038	-0.1834709252	3.10397558626	CEBPA, PCK1, CD36, LEP, LPL, FABP4, ANGPTL4, ADIPOQ, PLIN1
TFDP2	-1.41421356237	0.0318185219818	-0.545628383731	3.32017774607	PCNA, POLA1, DHFR, CDKN1B, CDKN1A, ATM, RRM2, RRM1, XRCC1, CBX5, MYBL2, CDC6, UXT, TYMS, CCNA2, HIC1, CCNA1, CCNE2, CCNE1, RB1, CES5A, MYC, RANBP1, APAF1, TOP2A, BRCA1, CDKN2C, SIRT1, TRIM28, RBL1, RBL2, CDC25C, CDC25A, CES1, CES3, CES2, TK1, WASF1, CASP7, RBBP8, E2F2, E2F1, TP73, RBBP4, CDK1, CDK2, CES4A, SULT2A1, MCL1
HAND2	-1.41421356237	0.873139899047	-0.135824357753	3.43873707761	GREM1, ADSS, SHH, RUNX2, GLI3, NKX3-2, EDN1, DLX6
GATA4	-1.41421356237			0.374346414187	BCL2L1, ACTA1, SMAD4, SMAD5, SMAD6, MAP3K7, EPO, BMP10, MYL2, PRC1, IBSP, ZBTB16, SCGB1D4, CHRD, EDN1, NPPA, ERBB2, KCND2, CTF1, GIP, CCND2, SMARCD3, GATA6, BRD2, BMP7, PYY, BMP5, BMP4, BMP2, CYP17A1, CCND1, NOG, MEF2C, IL5, BMPR2, GNRH1, BCL2
CBFB	-1.41421356237	0.556254623004	-0.106947978082	7.10478027334	JUNB, ATF2, FOS
TCF3	-1.41421356237	0.0473559208902	0.541010009813	3.10397558626	CD4, EBF1, CDKN1A, NOTCH1, PAX5, CTNNB1, RAG1, CDK6, GATA1
SOX17	-1.41421356237			1.7808556422	TCF7, TCF7L1, TCF7L2, NOTCH1, PRDM1, PROM1, SERBP1, LEF1
HOXD8	-1.41421356237	0.635592004528	0.155533937557	4.73514653451	ANGPT2, PROX1
NCOA2	-1.41421356237	0.0257871179209	-0.750378810906	1.95514890558	NR3C1, PCK1, FABP1, KAT2B, CD36, FABP6, EPO, FABP4, ME1, UGT1A9, TRIB3, APOA5, AGT, PLIN2, EGF, APOA2, PLIN1, GTF2E1, CEBPA, GRHL1, RGL1, CPT2, NPAS2, ACADM, GTF2B, ALAS1, TIAM2, ADIPOQ, ABCB4, LEP, CYP7A1, FDFT1, TXNRD1, CPT1A, HMGCS1, SIRT1, GLIPR1, PKN1, LPL, FHL2, PEX11A, KLK2, KLK3, PPARA, G0S2, CYP4A11, EP300, SLC27A1, GTF3A, ANKRD1, CYP1A1, TFF1, GTF2F1, ACSL1, HMGCS2, TNFRSF21, APOA1, CTGF, ANGPTL4, ABCA1, FADS1, SULT2A1, CREBBP, GTF2A1
GPSM1	-1.38675049056	0.157689329393	-0.473116913725	0.140815192025	SUCNR1, GPER1, C5AR1, RLN3, AGT, CXCR3, RXFP3, GNG10, ADRA2A, GNG12, GNG13, GAL, HEBP1, TAS2R19, TAS2R14, FPR1, TAS2R16, FPR3, TAS2R10, MCHR2, MCHR1, TAS2R13, CCL21, CXCL11, CXCL10, CXCL13, CXCL12, CXCL16, CXCL1, PYY, CXCL3, CXCL2, CXCL5, CXCL6, CXCL9, CXCL8, APP, NPY1R, NPB, GALR3, GALR2, GALR1, GNG5, GNG2, CCL27, TAS2R7, NPW, GRM3, GNG8, GPR17, HTR5A, TAS2R5, ADORA1, TAS2R20, SAA1, GPR18, GABBR1, GABBR2, HTR1A, TAS2R43, GNG7, INSL5, GNG4, CCL28, HRH4, TAS2R40, GRM8, HRH3, GRM4, CCL20, GRM6, GRM7, CCL25, GRM2, GNG3, CNR1, HCAR3, HCAR2, PTGDR2, MTNR1B, MTNR1A, PMCH, APLNR, SST, P2RY14, NPBWR2, NPBWR1, AGTR2, RXFP4, CCR1, CCR2, CCR3, CCR4, CCR5, CCR6, CCR7, CCR8, CCR9, PTGER3, GNAI2, GNAI3, GNAI1, OXER1, NPY, CNR2, NPY4R, S1PR3, S1PR2, S1PR1, S1PR5, P2RY13, PPBP, TAS2R30, CASR, C3, OXGR1, PENK, C5, TAS2R39, PDYN, GNB5, GNB4, TAS2R31, GNB3, GNB2, CORT, OPRM1, POMC, PNOC, BDKRB1, NMU, NMS, TAS2R8, TAS2R9, CCL19, TAS2R4, KNG1, TAS2R3, TAS2R1, SSTR1, TAS2R42, TAS2R41, SSTR2, SSTR5, TAS2R46, LPAR2, LPAR3, LPAR1, LPAR5, SSTR4, PF4, GPR55, GNAT1, GNAT3, GNAT2, OPRL1, TAS2R50, CXCR2, CXCR1, TAS2R38, CXCR6, CXCR5, CXCR4, PPY, FPR2, OPRD1, ANXA1, CHRM4, CHRM2, S1PR4, P2RY12, OPRK1, ADRA2C, GNG11, P2RY4, NMUR2, NMUR1, CCR10, C3AR1, DRD4, DRD2, DRD3, ACKR3, NPY5R, GNGT2, GNGT1, HTR1E, HTR1F, NPY2R, TAS2R60, HTR1B
COL18A1	-1.3416407865	0.0198548943156	1.05887559146	8.5002595152	TP53, ESR1, CCND1, MMP13, THBS1, FOXA1, VEGFA, MMP9, MMP2, FGF2, KDR
CTBP1	-1.3416407865	0.0772587559385	0.548563662693	1.92987508837	HDAC1, SMAD4, SMAD2, CTNNB1, MECOM, RBPJ, UBE3A, CDH1, MYC, TCF7, RBPJL, PPARD, BAX, UBA1, LEF1, NLK, HEY1, CCND1, TCF7L1, TCF7L2, UBE2A, RUNX1
ETV4	-1.3416407865			3.8265897852	MMP14, ERBB2, VMP1, ZHX1, CXCR4, TNFRSF1A, CXCL8, ARL6IP5, STK11, VIM, VEGFA, GDNF, MMP9, HGF, MMP7, MYC, HOXC6, KIT
IQGAP1	-1.3416407865	0.825350560022	0.0531634983671	0.870411640168	TGFB1, ACTG1, HRAS, ILK, CTNNB1, MAP2K1, ARAF, WASL, CTNND1, RAF1, IQGAP2, SEPT2, PEBP1, CALM2, NRAS, MAPK3, MAPK1, CDH1, MYB, KDR, SRC, RAC2, RAC3, RAC1, IQGAP3, YWHAB, RHOA, CTNNA1, DIAPH1, KRAS, EXOC7, BRAF, MMP9, ACTB, CDC42
NFATC3	-1.3416407865	0.308677793911	-0.249876615562	1.70541099846	NFATC1, TNFSF11, CD40LG, PPP3R2, PPP3R1, STIM1, FOXM1, CXCL13, KCNC1, EGR2, EGR3, MAP3K1, IL2, MYC, MAPK9, ABCA3, DDIT4, IFNG, PRKCZ, FASLG, PPP3CA, KCNB1, MAPK8, SELL, IL2RA, TP53, BMP2, PTGS2, CXCL8, CSF2, GSK3B, IL4, IL5, CDK4, IL3, FKBP1A, MAPK10, PPP3CB, PPP3CC, PPIA, BCL2
SHC1	-1.3416407865	0.216956694354	0.208172247153	1.85170706767	LIF, LRPPRC, FYN, AKT1, PTK2B, AKT3, BDNF, AGT, MS4A2, EGF, AXL, CAV1, PIK3CA, NTRK1, FGR, NTRK3, LYN, BLNK, ERBB2, ERBB3, IGF1R, ERBB4, HLA-DRB1, CREB1, EPHA2, FGFR4, FGFR2, FGFR3, FGFR1, GNAI1, EPO, SYK, GRB10, CCND3, AKT2, KIT, PTEN, GRB2, PTPN12, LAT, CD3D, PTPN11, CD3G, CSF2RB, NGF, ITGA1, HRAS, JAK2, JAK3, JAK1, CD79A, IGF1, IL4R, VEGFA, HCK, RHOA, EPOR, MPL, INS, LCK, PDGFRB, PDGFRA, ILK, MAPK14, SMPD1, MAPK11, ABL1, FLT4, CD79B, BCR, FLT1, FCER1G, TEK, FCER1A, MAPK3, GRAP, S1PR1, CSF1R, HBEGF, MAPK1, MAPK8, MAPK9, KDR, SRC, TGFBR1, NTF3, CTF1, IL6R, IL3RA, IL2RA, IL2RB, SOS2, SOS1, IL2RG, INSR, IL6, MET, IL4, IL2, IL3, PRKD1, IKZF3, PTK2, TGFBR2, EGFR, TFF1, TFF2, TFF3, MAP2K2, MAP2K1, CD247, NGFR, SGMS1, NTRK2, UGCG, NRAS, THPO, YWHAH, DOK1, ZAP70, ITGB1, PDGFA, PRKCD, CD3E, PRKCZ, PDPK1, KITLG, GNGT1, ALOX15B, BCL2
E2F5	-1.3416407865			6.05759758024	PCNA, CCNA2, LIN9, E2F1, CCNA1, CCNE2, CDC25A, CCNE1, CDK1, CDK2, RBL2, RBL1, MYC, MYBL2, CDC6, TOP2A
HIF1A	-1.33333333333	0.169281092571	-0.489318488128	17.6539442632	PTGS2, LYVE1, HIPK2, BDNF, AGT, ASS1, FURIN, CP, BHLHE40, BHLHE41, PIK3CB, PRNP, RORA, PIK3CG, DDIT4, ETS1, EDN1, EDN3, CXCR6, DDX3X, HK2, SP1, P4HB, CAMK2G, PROM1, CXCL12, AKAP6, AKT1, SLC2A3, SLC2A1, CD2AP, TLR2, PTEN, BRMS1, TLR4, RBX1, PAK1, CCL2, IGF2, ELAVL1, CDKN1A, PDGFB, NOS3, NDRG1, SERPINE1, TGFA, MET, PLIN2, NT5E, TFRC, ANGPT2, GDF15, PLXDC1, PKM, OS9, IGF1, SIRT6, ENG, GCK, PGM1, IGFBP1, VEGFA, PPARA, ERLEC1, FGF2, BNIP3, EGLN3, EGLN2, EGLN1, TP53, RWDD3, HMOX1, INS, HIF1AN, RPS6KB1, SLC2A14, PTK2, ELOB, ELOC, IL1B, FECH, FLT1, STAT3, ASPH, MAPK7, CITED2, BIRC5, KDR, SRC, ABCG2, ENO1, MTOR, ADM, IL18, IFNA1, ID2, LEP, STAT5B, SOX9, EPO, HSP90AA1, RECK, TGFB3, PTK6, ERCC2, EGFR, PRDX1, TFF3, VHL, ALOX5AP, RBMS1, MCL1, UCN3, TXN, APEX1, XPC, ABCB1, PFKL, KLF2, CXCR4, TF, TERT, LDHA, NOS2, ITGB2, SOD2, TNF, PIK3CD, PIK3CA, ALDOA, BRMS1L, VASP, NPM1, CA9, PFKFB3, CD164, MMP2
RB1	-1.22474487139	0.0825197146704	0.286325413833	5.71096912152	SFTPD, PPP2R3B, AKT1, MYL1, MYC, SP1, SP3, BGLAP, DNAJA3, H2AFV, SOCS1, CCND1, CCND3, CCND2, H2AFX, H2AFZ, PPP2CA, HIST3H3, H2AFJ, NCAPG2, CDKN1A, CABIN1, MET, CCNE2, CCNE1, SIRT1, NCAPD3, HIST1H2BD, HIST1H2BA, HIST2H3A, HIST1H2BL, HIST1H2BN, HIST1H2BJ, HIST1H2BK, TP53, TAF1, ESR1, TBP, MEF2C, TFDP2, TFDP1, MAPK14, RAF1, SPI1, SKP2, SMC2, SMC4, MAPK1, BNIP3, DUSP1, H1F0, RBL1, HMGA2, HMGA1, HIST1H1D, HIST1H1E, EP300, HIST1H1A, HIST1H1B, HIST1H1C, HIRA, CDK1, CDK2, CDK4, CDK6, TGFB2, NFYC, NFYB, NFYA, HIST2H2BE, HIST1H2AJ, HIST1H2AD, RB1CC1, UBN1, CCNA2, MYOD1, CCNA1, HIST1H2AC, PSMC1, TERT, ASF1A, PCNA, HIST2H2AC, CASP7, NCAPH2, CASP3, E2F1, CREBBP, ATF2
NR3C1	-1.15470053838	0.176978613019	-0.478028233077	6.96370131128	SMARCC2, SMARCC1, CD40LG, PTK6, KAT2B, IL6, FOXO1, SMARCE1, CD2, CRH, SERPINE1, ADIPOQ, RARA, GTF2E1, NCOA1, PIK3CA, EGR1, JUN, RETN, IFNB1, GTF2B, NF1, IRAK3, RELA, DUSP1, ANXA1, NCOA2, SMARCB1, FOS, IGFBP1, CARM1, PER2, TNF, SMARCD1, EP300, SELENOP, CXADR, GTF2F1, SGK1, ESR1, IVL, ARID1A, NCOA3, GLUL, MEF2C, IL10, LPL, TAT, GRIP1, ACTB, GTF3A, CREBBP, GTF2A1
FOXO4	-1.15470053838	0.359649779215	-0.239787477042	6.50625597228	BCL2L1, PRKAG1, CDKN1B, CDKN1A, PRKAG2, PRKAA2, PRKAA1, USP7, MAPK14, AKT1, AKT2, AKT3, MAPK10, MAPK11, MAPK12, MAPK13, SOD2, XPO1, STAT3, RAN, GADD45A, MAPK3, MAPK1, IKBKB, RPL7, MAPK8, MAPK9, PRKAG3, CDKN2B, STK11, PRKAB2, RBL2, PRKAB1, CYP51A1, CHUK, IGFBP1, STK4, EP300, NLK, SETD7, FOXO3, SGK2, SGK1, ZFAND5, CSNK1E, MMP9, FASLG, BCL6, CREBBP
GLI1	-1.15470053838	0.824810276448	-0.147213673776	1.36580679249	HDAC1, HDAC2, GNAO1, EVC, FUZ, BCL2, BMP2, SMO, AKT1, ARRB2, IFT88, ARRB1, GNAI3, SERPINE2, GNAI1, XPO1, MKS1, STIL, SAP30, EVC2, GLI2, GLI3, S100A9, ANOS1, SAP18, CXCR4, CDH1, RPGRIP1L, IFT122, SIN3B, SIN3A, IGF2, IFT52, ITGB4, IFT57, MYCN, KIF7, WWOX, BMI1, RBBP7, INTU, DSG2, PAX7, BMP4, CTBP2, SUFU, SHH, PRKACA, EGFR, SNAI1, DYNC2H1, OFD1, NRP2, KIF3A, FERMT2, SFRP1, ALK, FOXM1, CCND1, IFT172, REG4, CCND2, TTC21B, RBBP4, PRKACG, SPP1, STK36, PRKACB, PTCH2, DLK1, EIF5A2, PTCH1, CREBBP, HHIP
ESR2	-1.13389341903			3.80367964393	VMP1, NFKBIA, EGFR, NOS2, FOXO3, MAPK11, CRH, TNFSF13B, APOE, PTH, EGR1, MAPK3, MAPK1, MAPK7, C3, ABCG2, SRC, IGF1R, NOS3, CXCL3, FOS, BMI1, PTGIS, PPARG, AR, VEGFA, EGLN1, GNAQ, GNAS, CCND1, ADAM9, GNA14, GNA15, GNG2, GNA11, F2, GNAL, BCL2
RUNX3	-1.13389341903	0.210428266194	-0.887257974919	4.84187814929	ACAN, CDKN1A, BIRC3, BAX, EZH2, VIM, MYCN, EHMT2, BCL2L11, TWIST1, EGR1, NTRK2, NTRK3, ICAM3, CDH1, MYC, JAG1, BIRC5, ZBTB7B, NCR1, SP7, VEGFA, CD36, CXCL12, SCARB2, SCARB1, ACKR3, IL7, IHH, RUNX1, SPP1, BCL2
AHR	-1.13389341903	0.681994135721	0.242884300941	5.26081273861	PCK2, FOXP3, CDH13, DPT, PTGS2, IDO1, SMOC2, NDRG1, IL1B, MYCN, NLRP3, OSM, NR5A2, CYP27B1, FOS, PPARG, TNF, VEGFA, CCL2, FGF2, CYP1A1, CYP24A1, IL10, CXCL8, IL6, SPP1, EREG, ATF4, MMP1, FGF21
WT1	-1.13389341903			4.28635158654	STIM1, LIF, EGR1, CDKN1A, EGFR, MEN1, PODXL, NDRG2, TERT, MYCN, PRL, AMHR2, CBLN1, IFI16, JAK2, CDH1, DUSP6, IGF2, IGF1R, IGF1, ZNF224, FASLG, PAX2, SRY, SRPK1, DNAJA3, MYB, CCND1, SDC1, IRF8, RBBP7, CXXC5, HSP90AA1, NOV, BCL2
ARNT	-1.04257207029	0.0245749527109	-0.444004475495	22.3417474207	MMP14, ID2, CDKN1A, TFF3, EPO, NT5E, MCL1, NDRG1, PLIN2, SERPINE1, FECH, FURIN, ADORA2A, CA9, CP, SLC11A2, SDC4, TWIST1, BHLHE41, ASPH, NOS3, APEX1, ABCB1, PFKL, CXCR4, EDN1, CITED2, FLT1, LDHA, ETS1, PKM, NOS2, ITGB2, ENG, HK2, GCK, EGLN1, EFNA1, PGM1, TF, IGFBP1, VEGFA, ALDOA, ADM, NPM1, ENO1, BNIP3, EGLN3, ABCG2, TERT, AKT1, PFKFB3, HMOX1, SLC2A1, LEP, BHLHE40, CXCL12, FXN, KDR, TFRC
BHLHE41	-1.0	2.87862165904e-06	-1.92064228696	5.73495247213	ARNTL, CLOCK, TWIST1, ARNT, NPAS2, HIF1A, IL4, TNF, VEGFA, SNAI2, IL1B, GATA3
TCF4	-1.0	0.286783998214	0.329553797006	2.62403214253	BMP7, SIGLEC6, KLK3, SPP1, CYP51A1
HDAC4	-1.0	0.927316343573	0.0181232016175	1.16389932938	UBE2I, NUP153, HDAC3, NUP62, SUMO1, CAMK4, RANGAP1, MEF2C, NUP214, NUP210, NCOR2, RANBP2
TARDBP	-1.0	0.498988697788	-0.139336791521	3.70090564915	UBQLN1, MASP2, CDK6
